id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13183285,Trendy and Hip Wicker Park 2 BDRM,13904021,Kristin,,West Town,41.9071670984102,-87.66963347790697,Entire home/apt,115,1,27,2017-05-04,2.64,6,201
14805288,Full Apartment In Wicker Park - 6 Corners,28000697,David,,West Town,41.91073557531416,-87.6732248576281,Entire home/apt,44,2,27,2017-04-27,7.71,2,81
14887182,Cozy Bright Room in East Humboldt,1761244,Hali And Jake,,West Town,41.907058119291705,-87.691181298616,Private room,60,2,6,2017-04-27,0.79,2,68
8685270,Comfy Hipster Heaven in Wicker Park,45605806,Erin,,West Town,41.90514968787352,-87.67799231528734,Private room,149,1,41,2016-11-20,2.13,1,0
16001758,RARE SF HOUSE NEAR WICKER!,41676630,Pete,,West Town,41.90727464928236,-87.68929545954309,Entire home/apt,167,1,6,2017-05-07,1.65,6,74
15395539,Parisian inspired flat in the HEART of Chicago.,1474170,Katie,,West Town,41.89578202590822,-87.69304446104636,Private room,50,2,2,2016-12-06,0.32,1,97
14838457,Cute cozy single family home,9310072,Jill,,West Town,41.898545943850586,-87.69530569137612,Entire home/apt,400,1,2,2016-10-09,0.26,1,152
8743145,Great 1 BR Apartment in West Town,5325851,Josh,,West Town,41.89370467352646,-87.66756859493886,Entire home/apt,99,2,43,2016-12-07,2.24,3,73
15149053,Modern home with private room/bath,96093069,Sujata,,West Town,41.8947446392528,-87.65988330780594,Private room,149,1,10,2017-05-07,1.40,1,150
7530470,Lots of Space in a Little Room,39462823,Zac,,West Town,41.90496488606786,-87.68890671263621,Private room,90,2,18,2016-09-06,0.83,2,162
15738851,DOS - Wicker Park 2 bedroom with ensuite bath,9791150,Kapra,,West Town,41.903711408172335,-87.6661533282196,Private room,65,2,13,2017-04-30,2.10,4,34
960326,Penthouse Art Gallery Amazing Views,5228189,Matthew,,West Town,41.895048044225675,-87.65448848706185,Entire home/apt,302,1,104,2017-05-03,2.17,3,314
18652148,Wicker Park Spacious Private Room/Bath,4224443,Adam,,West Town,41.90983103251072,-87.68638936163717,Private room,67,1,0,,,1,168
2227179,Ukrainian Village Apartment,11365636,Christiane & Anders,,West Town,41.89984396037769,-87.6764016183993,Entire home/apt,100,5,29,2016-09-19,0.73,1,62
15066930,Cozy bedroom in Hip Chicago Neighborhood,91340481,Lisa,,West Town,41.89965348733876,-87.67506561569624,Private room,60,2,0,,,1,306
713431,Large Private 3 Bedroom Apartment,718347,Laura And Jeremy,,West Town,41.90893540884136,-87.692132817183,Entire home/apt,119,1,234,2017-04-21,4.19,3,307
13360060,Spacious 3 BD in the heart of Humboldt Park!,28811986,Amanda,,West Town,41.900711047741176,-87.70131577660769,Entire home/apt,219,2,4,2016-07-18,0.37,2,146
3728937,2 Bedroom 2 Bath Condo,19051832,Mark,,West Town,41.90002342292449,-87.68581845951658,Entire home/apt,79,2,101,2017-05-01,3.09,1,330
15025763,Incredible 4-level Wicker Park Townhome,93042024,James,,West Town,41.903555932170754,-87.6749936542412,Entire home/apt,229,2,26,2017-05-08,3.77,1,298
17638964,Beautiful Private Room!! Near Wicker Park,8328126,Adriana & Enrique,,West Town,41.901979766827985,-87.6910199349599,Private room,85,1,5,2017-04-19,2.83,1,72
7694453,Private Bedroom in Beautiful Condo,40411225,Rebecca,,West Town,41.90947865912503,-87.68734095192819,Private room,55,2,36,2017-04-25,2.23,1,92
15771760,Fantastic 5-Star Home in Chicago's Trendiest Area,20939121,Jeff,,West Town,41.91115222521446,-87.69372839557292,Entire home/apt,175,2,20,2017-05-09,3.49,1,76
14769165,Amazing West Town 3rd Floor Penthouse/Rooftop Deck,23675362,Stephen,,West Town,41.89683639269357,-87.6736377435942,Entire home/apt,177,2,1,2016-11-10,0.16,2,277
7822338,Bright Newly Renovated Abode,41184665,Morgan,,West Town,41.89450108615266,-87.66250666031318,Entire home/apt,144,1,25,2017-04-30,1.22,1,135
6129236,"Charming, warm, & centrally located",21016389,Karin,,West Town,41.89657232300655,-87.656005788741,Private room,76,1,46,2017-05-06,2.01,2,84
16000494,Sun-soaked Wicker Park 2BR on blue line subway,2308792,Jonathan,,West Town,41.8993791398975,-87.66562960317079,Entire home/apt,60,1,12,2017-04-30,3.46,2,84
12379595,"Modern, Clean, Hip Wicker Park",2209061,Michelle,,West Town,41.90062310019517,-87.67357261353102,Entire home/apt,225,3,1,2016-06-07,0.09,2,346
3073477,Spacious Logan/Humboldt One bedroom,7811123,Megan,,West Town,41.91180323322628,-87.70133032922003,Entire home/apt,90,2,4,2016-09-19,0.18,1,11
16426545,"2 Bedroom in ""The Best Neighborhood In Chicago""!",10917550,Nicky,,West Town,41.904911401780254,-87.66981793976696,Entire home/apt,94,1,21,2017-04-21,4.85,8,244
14487772,Hotelesk Clutter Free & Clean,34084764,Christian,,West Town,41.908251340856566,-87.69303155294519,Private room,50,1,3,2016-10-24,0.44,4,338
18162935,Luxury penthouse + roofdeck; 1min to Chicago buses,62066342,Dado,,West Town,41.894861688137304,-87.6941824163638,Private room,80,1,1,2017-05-05,1,3,0
6104268,"2 Blocks to Train, City Views, & Private Bathroom",31673336,Tess,,West Town,41.901556679334334,-87.66374950125001,Private room,71,28,38,2017-04-29,1.56,1,97
14449619,"Spacious, Sunny, Plant Filled Chicago Condo",20528482,Gavin,,West Town,41.89664088889862,-87.66738815364347,Private room,100,1,41,2017-05-07,4.71,1,293
18491108,Private Room - Wicker Park - Perfect Location,39068643,Michael,,West Town,41.910650025403434,-87.68245788545156,Private room,59,1,0,,,1,84
8001587,"Garage parking, family friendly! ",30812405,Giovanni,,West Town,41.899697637795214,-87.67111934197769,Entire home/apt,125,1,65,2017-04-23,3.34,1,278
372929,Lux Urban 3BR/3BA Duplex + Parking!,1876597,The Adventurers,,West Town,41.89862159362767,-87.65597415038853,Entire home/apt,295,1,132,2017-05-07,2.41,2,317
3376665,Private room and private bath in luxury condo,3533788,Janet,,West Town,41.90968027251238,-87.69767961031675,Private room,80,1,24,2017-03-23,0.98,1,358
7513210,Beautiful West Town Abode,2696059,Lisa,,West Town,41.89406121547483,-87.66589060756594,Entire home/apt,119,3,16,2017-04-29,0.81,1,313
7497203,Best Neighborhood in Chicago,39267292,Irena,,West Town,41.896976565181475,-87.67588298286529,Entire home/apt,109,1,140,2017-04-23,6.43,7,247
9479123,Wicker Park Skyline View Chicago,15661759,Scott,,West Town,41.90434555030965,-87.67524650165802,Entire home/apt,300,1,28,2017-04-30,2.82,1,330
1565607,Heart of Wicker 2-Bedroom (BT6),33004,At Home Inn,,West Town,41.908635683925716,-87.67287550417846,Entire home/apt,225,30,3,2016-11-04,0.11,19,357
4694880,West Town --> walk to Blue-Line CTA,4070322,Erik,,West Town,41.893092998557755,-87.66514100688813,Private room,90,1,18,2017-04-17,0.63,2,244
8208892,Spacious apartment near downtown,13228016,Talia,,West Town,41.898764925424096,-87.66917446285012,Private room,65,2,65,2017-04-30,3.36,2,55
18490778,Wicker Park Pad,34390262,Danny,,West Town,41.9078688353492,-87.67322693665531,Entire home/apt,140,1,0,,,1,5
3843454,"Spacious, comfortable private room & bath",14523459,Weifei & Chris,,West Town,41.91083159889872,-87.6971346633119,Private room,70,2,14,2016-11-27,1.41,1,133
11904373,Gorgeous/Spacious 2 Floor Apartment,7160641,Eric,,West Town,41.89605954735207,-87.66200594267039,Entire home/apt,209,2,30,2017-04-09,2.31,1,174
1183072,Luxury Apartment Wicker Park ******,1413751,Meredith & Christophe,,West Town,41.90202119268457,-87.66630824396813,Private room,85,1,192,2017-04-30,4.01,2,259
3532148,2-Bedroom Apartment with Patio ,1600654,Joe,,West Town,41.89646497379146,-87.6961963408632,Entire home/apt,179,1,20,2016-11-08,0.59,2,338
18293594,"Bright, Renovated 1BR in Heart of Wicker Park",1924985,Laurel,,West Town,41.906662774121216,-87.67048843173534,Entire home/apt,200,2,0,,,1,14
16573155,Private bed/bath in Wicker Park,103470109,Vijay,,West Town,41.90161757438598,-87.67117452559047,Private room,95,1,0,,,1,5
2204244,Wicker Park|Private Room|Near Train,6557364,Steve,,West Town,41.91000294527903,-87.68413449186073,Private room,73,1,269,2017-05-06,6.83,3,264
7873162,West Town queen bed/5 mins to Chicago Blue line,27613999,Sergii,,West Town,41.89370133007878,-87.66029906775803,Private room,59,1,35,2017-05-05,3.26,1,44
16376456,WICKER PARK + 6 CORNERS + CITY VIEWS!,4069585,Liz,,West Town,41.91119047943971,-87.67900358989417,Entire home/apt,200,3,0,,,8,362
12535741,Relax in Humble Humboldt Park,29699419,Theo,,West Town,41.90334249796861,-87.70659432826504,Private room,75,1,4,2016-10-23,0.40,1,364
13837397,City's Best Neighborhood - West Town Condo,71975081,Scott,,West Town,41.89162310274654,-87.66022178312447,Entire home/apt,87,2,16,2017-04-09,1.70,3,324
7899683,Beautiful airy Wicker Park 2 bed,5186996,James,,West Town,41.90187670495397,-87.67029376338783,Entire home/apt,309,1,4,2017-01-01,0.41,1,10
18359380,Great location ! Close to everything,127090487,Joshua,,West Town,41.89224875753778,-87.64803989984497,Entire home/apt,0,1,2,2017-05-09,2,1,239
10085417,The Best West Chicago House,49403044,Brendan,,West Town,41.8951679292329,-87.67881520108745,Entire home/apt,122,2,53,2017-04-14,3.21,5,322
12169682,One Bedroom with Private Room Access!,1176055,Daniel,,West Town,41.8995241849126,-87.6641968531698,Private room,100,1,15,2017-05-07,2.42,1,163
220660,Small private room by downtown-Orange,1019096,Tippi,,West Town,41.89164238076637,-87.67383641338516,Private room,45,2,154,2017-04-09,2.24,3,262
11902396,Convenient Bucktown 2 Bedroom Flat,63489003,Amanda,,West Town,41.910361267237164,-87.6830227887667,Entire home/apt,109,1,32,2017-04-26,2.39,1,93
12623279,5 Star Reviews! The Blackhawk Tavern - Wicker Park,10837582,Dan,,West Town,41.90620733031465,-87.67044738423381,Entire home/apt,99,2,25,2017-03-21,2.00,1,188
17554794,"Great West Town locale, close to downtown, loop",329206,Helen,,West Town,41.895287187478914,-87.66172691169051,Private room,54,1,4,2017-05-07,4,1,57
18521442,Immaculate Spacious Chicago GETAWAY +Free Parking,209564,Ami,,West Town,41.90182190167634,-87.66957674634976,Entire home/apt,350,2,0,,,6,36
16425746,Winchester Flats,82278836,Michelle,,West Town,41.8962030560671,-87.67586911757073,Entire home/apt,175,3,0,,,1,253
17159823,Private Rm w/all the perks mins from Wicker Park,71991347,Corey And Kayla,,West Town,41.906847696488526,-87.6923209368599,Private room,45,1,9,2017-04-22,4.91,1,149
17664308,Vtg Charm Ukrainian Village! 15 mins from downtown,5041785,Kawtar,,West Town,41.89925698606117,-87.67972916829052,Private room,70,1,2,2017-05-01,2,1,280
9428207,Bright and Spacious Apt in Wicker!,7312291,Catherine,,West Town,41.90999745049431,-87.68564925856683,Private room,59,1,47,2017-01-10,3.76,2,128
15195304,"Comfy & Cozy, 2bd in ChicagoWest Town",26420788,Tess & Scott,,West Town,41.89341410024891,-87.66516070214867,Entire home/apt,125,1,25,2017-05-07,3.50,2,256
15911102,Large Wicker Park Loft - Walk to everything!,103220942,Perry,,West Town,41.909590684993006,-87.68630298901665,Entire home/apt,135,2,14,2017-05-05,2.53,1,115
4709507,Large clean 3 bedroom close to everything,306726,Mookie,,West Town,41.8915293913067,-87.65690192773614,Entire home/apt,265,1,26,2016-11-27,1.03,3,95
2874486,1Br / 1Ba Wicker Park Apartment with City Views,14692157,Ross,,West Town,41.902425819541946,-87.67027884786646,Private room,95,2,8,2017-05-01,1.09,1,8
10749118,New gut rehab 2b/1b with w/d!,55574851,Alan,,West Town,41.9015389685345,-87.67564117060812,Entire home/apt,200,2,8,2016-09-28,0.66,1,356
1267060,Stylish Penthouse w/ Private Roof Deck & City View,4656241,Patrick,,West Town,41.89239450310522,-87.66545611184154,Entire home/apt,118,2,10,2017-05-07,0.91,1,14
4512813,Large 1bdr loft,11796850,Josh,,West Town,41.912473479820626,-87.69036681130127,Entire home/apt,179,4,34,2016-07-21,1.14,1,355
629745,"Warm, bright 2br/2ba in West Town!",2445249,Gary And Cassie,,West Town,41.89375425155419,-87.66545244959197,Entire home/apt,129,2,166,2017-04-30,2.87,1,43
7816608,Bucktown Luxury Home Living,41151770,Conor,,West Town,41.911787286526426,-87.6706291990655,Private room,99,2,39,2017-05-08,1.94,1,0
7659968,"Cool location, knowledgeable hosts!",27049365,David & Marissa,,West Town,41.89455993257129,-87.67547618804244,Private room,60,1,37,2017-04-24,3.54,1,91
15787411,Modern Wicker Park Studio,102122150,Cameron,,West Town,41.9110675915381,-87.675484464031,Entire home/apt,80,1,18,2017-04-30,3.02,1,75
17916272,New 2BR West Town Condo,5339999,Craig,,West Town,41.89844973538598,-87.67135540943151,Entire home/apt,250,2,0,,,1,11
15041932,SIMPLE & PRIVATE QUEEN ROOM & MORE in WINDY CITY!,41676630,Pete,,West Town,41.90648771002009,-87.68967686795473,Private room,59,1,20,2017-05-05,2.71,6,69
18089318,The Hollander Four of a Kind,124578324,The Hollander,,West Town,41.910753935784655,-87.67778847317625,Private room,125,1,0,,,2,349
5759051,Beautiful Chicago Home,25213268,Bryan,,West Town,41.90822814952583,-87.68884094714979,Entire home/apt,139,3,38,2017-04-29,1.53,1,157
3898336,Private room in Wicker Park,13926355,Nikki,,West Town,41.902272538318364,-87.6795748360045,Private room,70,1,77,2017-03-18,2.33,1,313
10968314,Sweet Home Chicago,3531690,Heather,,West Town,41.90824020981887,-87.6952416693807,Private room,60,2,0,,,1,0
13099032,Custom Designed  2BR/1BA  10 min from Blue Line,20450985,Pawel,,West Town,41.90940311539085,-87.69264392074935,Entire home/apt,90,14,1,2016-09-01,0.12,1,0
14016520,Extremely Comfortable Room For Travel Lovers,76133827,Anny,,West Town,41.89566001359622,-87.66225886584934,Private room,75,2,14,2017-03-06,1.44,2,260
5103548,EAST VILLAGE WHOLE 2-bedroom 1 bath,26369165,Megan,,West Town,41.89272301765368,-87.67036440161762,Entire home/apt,110,3,56,2017-05-08,2.41,1,49
16965587,"Wicker Park Gem - parking, CTA, and amenities",22463933,Nicholas,,West Town,41.90286822526441,-87.66708600405921,Entire home/apt,80,1,0,,,1,170
6527596,Private bed&bath in Ukrainian Vlg.,34139449,Bijou,,West Town,41.8982114921167,-87.6696211737136,Private room,110,1,49,2016-10-31,2.06,1,273
13672081,Beautiful & Cozy 1BR in the heart of Wicker Park,52141494,Lucas,,West Town,41.905260049908556,-87.66782713924447,Private room,64,1,22,2017-03-12,2.12,1,0
9232008,3BR/2BA Business/Clean/Accessible,2230106,Ben,,West Town,41.88926946368977,-87.65930796915964,Entire home/apt,185,3,1,2016-06-06,0.09,4,336
6930974,Festival Paradise (Private Room - Wicker Park),36334828,Michael,,West Town,41.90077037849555,-87.6692365896586,Private room,61,1,3,2017-05-06,3,1,26
14966363,Private - Huge room in Wicker Park,9874408,J.R.,,West Town,41.89913625202088,-87.66946605991451,Private room,76,2,16,2017-05-07,2.05,1,98
18636382,Modern + Peaceful + Historic Studio Loft,14729644,Elinor,,West Town,41.90943378492586,-87.68842237589537,Entire home/apt,119,2,0,,,1,105
16916051,Cozy Bedroom with Private Entrance,46719142,Katie & Aaron,,West Town,41.90166351346312,-87.69873680088028,Private room,65,1,5,2017-05-07,2.03,3,104
13377080,Private Room in Ukrainian Village Condo,1683823,Kady + Mike,,West Town,41.896328349352245,-87.67864911482985,Private room,110,1,25,2017-04-21,2.32,1,74
7806482,Peaceful West Town/Humboldt Space,40426363,Rita & Jorge,,West Town,41.90208600428731,-87.69263802603678,Private room,65,1,7,2016-06-08,0.34,2,324
10837496,Wicker Park-Entire Basement Apt,4982645,Jonathan,,West Town,41.90813684154193,-87.6831725037418,Private room,95,2,28,2016-10-13,1.86,2,8
3809530,Best location in Chicago! Superhost,19578992,Laura,,West Town,41.89983340025415,-87.67348653354661,Entire home/apt,195,1,69,2017-05-07,2.08,1,348
15858221,Cozy Ukrainian Village Apt 10 minutes to downtown,7423121,Lindsey,,West Town,41.89708961715097,-87.68082230527274,Private room,46,2,3,2017-04-30,0.58,1,329
12509442,Master Suite and Bathroom in Wicker Park,7312291,Catherine,,West Town,41.91131279197515,-87.68604893711169,Private room,74,2,39,2017-01-29,3.71,2,128
8422216,Humboldt Park Guest Room,24379598,Ian,,West Town,41.9058884916355,-87.68979318169846,Private room,39,1,37,2017-02-12,1.93,1,138
7918611,Living Green in West Town Chicago,41755072,Irene,,West Town,41.89607394381215,-87.66019112197367,Private room,95,3,41,2016-11-12,2.04,1,79
5185790,"Unique 6,000 Foot Converted Factory",26819996,Jon,,West Town,41.89256785460237,-87.66985516762783,Entire home/apt,5000,1,0,,,1,364
2515100,Spacious Private Rm in Trendy Hood!,6118013,Jason And Ela,,West Town,41.899072226930215,-87.6808496782939,Private room,40,1,131,2017-04-18,3.42,2,52
13328559,Beautiful home for 10! Central to everything!,75418503,Maria,,West Town,41.894271542054206,-87.65088670313354,Entire home/apt,299,2,39,2017-05-02,4.02,1,297
15917248,"Charming streets, sidewalk cafes, shops and bars",103270699,Christy,,West Town,41.90227485024776,-87.68081220778487,Entire home/apt,110,2,3,2017-05-07,2.31,1,114
15786161,Spacious 2 Bedroom with Den and Great Patio!!,48953268,John,,West Town,41.90619057562674,-87.68530969722413,Entire home/apt,175,1,9,2017-05-07,1.64,1,64
12470804,Luxury apartment with epic skyline views,32438351,Mark,,West Town,41.89494503073386,-87.64941633374241,Private room,250,2,0,,,1,71
7954578,"Charming, Warm, and Centrally located - Entire apt",21016389,Karin,,West Town,41.89657391638925,-87.65459123397723,Entire home/apt,150,1,1,2016-11-21,0.18,2,350
14770316,Spacious 5BR in Wicker Park,12243051,Sonder,,West Town,41.90412323296759,-87.68167999978623,Entire home/apt,185,2,11,2017-04-09,1.98,56,50
5210931,Lights! Camera! Action! Cool Space!,26957265,Beth,,West Town,41.889445184367,-87.68241361313497,Entire home/apt,175,1,35,2016-10-30,1.33,1,300
7347908,Stylish Chicago Retreat!,38460169,Emily,,West Town,41.89967744152413,-87.68180308673003,Entire home/apt,99,2,95,2017-05-07,4.33,1,326
9133070,Convenient location!,21922655,Angelica,,West Town,41.907025930195374,-87.68768632083918,Private room,55,1,32,2017-05-07,1.79,2,344
1399297,1br apartment  in West Town,7557438,Rania,,West Town,41.89721794207286,-87.66611434098682,Entire home/apt,160,20,29,2016-09-19,0.63,1,307
15162368,In the Center of Wicker Park,25167470,Katrina,,West Town,41.90625147667988,-87.67117661144344,Private room,65,1,31,2017-04-17,4.04,2,98
17030100,Huge Master bedroom w/ private deck in a duplex,2455602,Gildas,,West Town,41.90994136119161,-87.67229841921238,Private room,150,2,8,2017-04-30,2.89,2,41
14613739,Cozy Bedroom in Ukrainian Village,75544157,Julie,,West Town,41.89428719637214,-87.67629328608534,Private room,100,1,9,2016-11-13,1.08,1,343
7330664,West Town PENTHOUSE w/ Roof Deck,36357506,Kiya,,West Town,41.89286971357613,-87.65986830907049,Entire home/apt,250,3,6,2017-04-28,0.29,4,31
2176509,Wicker Park Timber Loft on the 606,11101020,Kc,,West Town,41.91376306754523,-87.68314097990505,Entire home/apt,299,1,36,2016-09-18,0.91,1,355
3563297,Bill Murray Suite in Trendy Hood! NEW Mini-fridge!,6118013,Jason And Ela,,West Town,41.9018199013263,-87.6840208038236,Private room,55,1,112,2017-04-21,3.27,2,71
16719674,Hip & Sunny 1 Bedroom West Town,3798956,Jenna,,West Town,41.89375735303306,-87.66357628033235,Entire home/apt,125,1,1,2017-04-03,0.56,1,332
16391986,Hotel California - 1 Bedroom,58138411,Tanya,,West Town,41.89790715895163,-87.69742708713542,Entire home/apt,75,1,9,2017-04-23,2.01,1,39
12869372,Great apt. w/ patio and rooftop!,952939,Kerri,,West Town,41.89975237817062,-87.66141522223116,Entire home/apt,280,1,14,2017-04-30,1.20,2,128
5092325,Wicker Park/Six Corners Private Bedroom,25859487,Daniel,,West Town,41.90837841232506,-87.67519264930924,Private room,76,3,42,2017-05-06,1.72,1,25
14868162,Wicker Park Retreat - Close to Everything!,13904021,Kristin,,West Town,41.90653372264977,-87.66907604912814,Entire home/apt,99,2,35,2017-04-20,4.39,6,187
9885299,The Modern Travelers Fun and Warm Chicago Getaway,29821184,Annie And Chase,,West Town,41.904135746792,-87.66490608948928,Entire home/apt,399,1,53,2017-04-25,3.18,3,348
17302645,Private guest bedroom in west town Chicago,40908312,Paul,,West Town,41.89376575871604,-87.66332258608251,Private room,45,1,5,2017-03-26,1.85,2,178
11802754,Cozy room in a Charming Coach House,9498517,Sharon,,West Town,41.910310166464214,-87.69356344122235,Private room,55,2,32,2017-04-30,3.09,2,68
6953009,Heart of Wicker Park Apartment,32541724,Kim,,West Town,41.90619425609174,-87.67648343404564,Entire home/apt,105,1,106,2017-04-16,4.66,1,28
1890388,"Hey you, fancy pants!",4316625,Scott,,West Town,41.89174165845248,-87.64673048521122,Entire home/apt,99,90,12,2016-07-25,0.29,1,329
6292490,"Modern, comfortable 2 bedroom",12743042,John,,West Town,41.89600956564201,-87.68308777519196,Entire home/apt,165,1,14,2017-03-27,0.57,2,238
18241576,Charming UK Village 2 Bedroom,39267292,Irena,,West Town,41.897337534217876,-87.68238176327853,Entire home/apt,119,1,0,,,7,313
5506205,Bright and Cozy Bedroom + Living Area,3460690,Sarah,,West Town,41.90732356923671,-87.68970043498695,Private room,52,6,20,2017-03-18,0.87,1,155
4823973,Perfect Chicago Location!,24839655,Andy,,West Town,41.89711189358283,-87.67292184953051,Private room,90,1,31,2016-11-05,1.24,1,347
2268034,Large Space minutes from The Loop!,2995486,David,,West Town,41.90016474562829,-87.69189964413673,Entire home/apt,455,1,40,2016-11-08,1.06,2,358
8507201,Cozy Wicker Park Apartment,4574795,Onyi,,West Town,41.90536644138539,-87.67964831460004,Private room,73,2,27,2017-04-29,1.37,1,33
10524671,Unique Retreat at the Art House,49403044,Brendan,,West Town,41.894705676706614,-87.6808785286052,Entire home/apt,155,2,60,2017-05-07,3.87,5,315
4872152,"Simple room, close to trains!",21922655,Angelica,,West Town,41.907933641619266,-87.68840234682342,Private room,55,1,83,2017-05-01,3.06,2,287
14402559,2BR Apt in Vibrant Neighborhood,48576183,Selga,,West Town,41.902150334823595,-87.6797959059995,Entire home/apt,151,2,6,2017-03-19,0.73,1,5
7034822,"Fabulous room, perfect WP location",6290472,Anna,,West Town,41.907356021086485,-87.6740213508193,Private room,105,1,4,2015-10-12,0.18,2,0
1857003,Wicker Park|Private Room|Near Train,6557364,Steve,,West Town,41.90949079816884,-87.68356266713567,Private room,70,1,298,2017-05-02,7.05,3,268
14472856,Rated Chicago's #1 Neighborhood!!,46117401,Sarah,,West Town,41.89230965051952,-87.67430702366171,Entire home/apt,100,2,27,2017-04-16,3.00,1,7
9606796,Charming Private Bed&Bath in Wicker Park!,30971860,Dave & Tracy,,West Town,41.912100367863786,-87.67490378691105,Private room,79,1,77,2017-04-30,4.38,1,300
5117490,Entire Floor of a Modern Duplex,1407749,Vladimir,,West Town,41.89955462620294,-87.69221969845235,Private room,85,1,94,2017-05-09,3.47,1,152
17028678,The Great West Chicago House,49403044,Brendan,,West Town,41.89417368782996,-87.68080984105818,Entire home/apt,650,2,0,,,5,310
9232240,2BR/2BA Business/Clean/Accessible,2230106,Ben,,West Town,41.88983114952945,-87.65868979343328,Entire home/apt,125,3,3,2016-10-09,0.27,4,335
9885174,"The Wicker Park Manor - 4 Stories, 9 Beds, 4 Decks",29821184,Annie And Chase,,West Town,41.90456236312748,-87.66565617739336,Entire home/apt,599,1,71,2017-04-26,4.18,3,305
18224667,Perfect studio with roof and gym access,44742493,Rhiannon,,West Town,41.89706246980301,-87.67419004911207,Entire home/apt,85,1,0,,,1,130
16439896,3br Luxury Condo steps away from Wicker Park charm,5538655,Justin,,West Town,41.899931456191766,-87.66424196057156,Entire home/apt,120,2,0,,,1,0
5102125,Rent aBR in a Modern decored Condo!,10613587,Saurin,,West Town,41.89493607775808,-87.65888053715614,Private room,90,3,10,2017-05-04,0.85,3,65
15342084,Large Designer 1 bedroom in Hot Ukrainian Village,54865295,Rob,,West Town,41.896863190520314,-87.67670801840248,Entire home/apt,150,2,26,2017-05-07,3.96,1,261
11885044,"Quiet Wicker Park Queen ensuite bath, free parking",9791150,Kapra,,West Town,41.90420529976427,-87.66426524584266,Private room,99,2,3,2017-05-03,0.72,4,2
14490086,Perfect Vintage 1BR in Ukrainian Village,52704607,Nick,,West Town,41.90142570438803,-87.67871793015254,Entire home/apt,99,2,27,2017-04-23,3.32,3,343
8034764,Goose Island Loft,22345741,Anwar,,West Town,41.909691302637576,-87.6625129158369,Entire home/apt,125,3,1,2015-09-09,0.05,1,0
14154418,Wicker Park Coach House,10176064,Andrew,,West Town,41.907552484032365,-87.67646209532407,Entire home/apt,140,1,45,2017-05-07,5.44,1,95
172616,ALONZO: Wicker Park Art-filled Loft,3908,Layne,,West Town,41.8975265876515,-87.67315488384683,Entire home/apt,145,15,55,2016-10-16,0.78,1,190
16275886,Amazing 2 bedroom in Wicker Park,21777569,Christopher,,West Town,41.911162197380584,-87.67426383352608,Entire home/apt,225,2,10,2017-04-20,1.96,1,49
14399901,Private BR/BA for Chicago traveler w/rooftop,38095985,Don,,West Town,41.90024427504126,-87.67458766581628,Entire home/apt,97,1,10,2016-12-30,1.09,1,161
5855595,Cute flat over the Garden,2768314,Jason,,West Town,41.90122907081111,-87.68338628359093,Entire home/apt,99,3,33,2017-05-08,1.47,2,182
5085454,STYLISH 2BDR IN TRENDY NEIGHBORHOOD,1413751,Meredith & Christophe,,West Town,41.90836876366778,-87.66666551000296,Entire home/apt,160,1,180,2017-04-29,6.60,2,266
13588840,Cozy Moon Room in the Treetops Arty Vintage,3999570,Marcelyn,,West Town,41.905535291558024,-87.68862229413516,Private room,30,10,6,2016-12-04,0.56,3,39
7548108,Charming Ukrainian Village Condo,10632471,Megan,,West Town,41.899367093652295,-87.68567801611611,Private room,90,1,26,2016-09-19,1.20,2,362
7002438,Loft Overlooking Chicago Skyline,14972711,Karina,,West Town,41.89165301275579,-87.67658268350257,Entire home/apt,350,2,2,2016-07-18,0.09,2,0
16963865,Huge Sunny Ukrainian Village 2Bed 4 blocks 2 Train,10917550,Nicky,,West Town,41.90034746647744,-87.67439612466826,Entire home/apt,149,1,7,2017-04-22,2.80,8,311
18504615,Newly Renovated Apartment in Noble Square 3bed,126478047,Natalie,,West Town,41.90025006430444,-87.66782081680913,Entire home/apt,160,1,0,,,1,138
17569999,Best Location Wicker Park Room w/ Private Entrance,9856386,Bryan,,West Town,41.90948437811719,-87.683003654243,Private room,45,1,0,,,1,313
7886331,Turquoise Tower,41574906,M.B.,,West Town,41.89257347557403,-87.64733604578609,Private room,60,1,26,2017-04-21,1.82,2,54
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.90425717137902,-87.67102993808821,Entire home/apt,133,3,121,2017-04-24,3.41,1,313
7509321,Best Location: Wicker Park/Bucktown,39290149,Vanessa & Charlie,,West Town,41.91220580730943,-87.67618646948647,Entire home/apt,160,2,91,2017-05-04,4.22,1,299
17698365,Spacious Wicker Park Duplex 3BED/2BATH,42488247,Kevin,,West Town,41.904547730178116,-87.66621029198478,Entire home/apt,250,2,8,2017-05-08,7.50,1,112
17421659,"Cozy room,Spacious house with patio",76840500,Maggie,,West Town,41.89911151814221,-87.67165279402208,Private room,65,1,13,2017-05-07,6.39,1,132
14914810,Cozy Guest room in Humboldt Park... w/breakfast ,48093605,Jeremiah,,West Town,41.90003605630719,-87.70609506741275,Private room,26,1,3,2017-04-15,2.14,3,158
13713501,Private Room in a Great Location,68529496,Diana,,West Town,41.89535470641183,-87.68123574911957,Private room,75,1,15,2017-05-07,1.65,1,72
